Total secondary entries: 56320	
Used secondary entries: 36077	
IDX	LPA	PPA	STATE
47429	-1	-1	0	
47430	-1	-1	0	
47431	-1	-1	0	
47432	-1	-1	0	
47433	-1	-1	0	
47434	823953	864710	1	
47435	-1	-1	0	
47436	-1	-1	0	
47437	-1	-1	0	
47438	-1	-1	0	
47439	-1	-1	0	
47440	-1	-1	0	
47441	823962	864713	1	
47442	-1	-1	0	
47443	823972	864715	1	
47444	-1	-1	0	
47445	-1	-1	0	
47446	823988	864718	1	
47447	-1	-1	0	
47448	-1	-1	0	
47449	-1	-1	0	
47450	-1	-1	0	
47451	-1	-1	0	
47452	-1	-1	0	
47453	-1	-1	0	
47454	-1	-1	0	
47455	-1	-1	0	
47456	-1	-1	0	
47457	-1	-1	0	
47458	873409	1005546	1	
47459	838954	1005547	1	
47460	838991	1005548	1	
47461	838993	1005549	1	
47462	839013	1005550	1	
47463	-1	-1	0	
47464	-1	-1	0	
47465	-1	-1	0	
47466	-1	-1	0	
47467	-1	-1	0	
47468	-1	-1	0	
47469	-1	-1	0	
47470	-1	-1	0	
47471	-1	-1	0	
47472	-1	-1	0	
47473	-1	-1	0	
47474	-1	-1	0	
47475	-1	-1	0	
47476	-1	-1	0	
47477	-1	-1	0	
47478	-1	-1	0	
47479	-1	-1	0	
47480	-1	-1	0	
47481	-1	-1	0	
47482	-1	-1	0	
47483	-1	-1	0	
47484	-1	-1	0	
47485	-1	-1	0	
47486	-1	-1	0	
47487	-1	-1	0	
47488	-1	-1	0	
47489	-1	-1	0	
47490	-1	-1	0	
47491	-1	-1	0	
47492	-1	-1	0	
47493	-1	-1	0	
47494	-1	-1	0	
47495	-1	-1	0	
47496	-1	-1	0	
47497	-1	-1	0	
47498	-1	-1	0	
47499	-1	-1	0	
47500	-1	-1	0	
47501	-1	-1	0	
47502	-1	-1	0	
47503	-1	-1	0	
47504	-1	-1	0	
47505	-1	-1	0	
47506	-1	-1	0	
47507	472203	544619	1	
47508	-1	-1	0	
47509	-1	-1	0	
47510	-1	-1	0	
47511	-1	-1	0	
47512	-1	-1	0	
47513	-1	-1	0	
47514	-1	-1	0	
47515	-1	-1	0	
47516	-1	-1	0	
47517	-1	-1	0	
47518	-1	-1	0	
47519	-1	-1	0	
47520	-1	-1	0	
47521	472254	544633	1	
47522	829953	910029	1	
47523	829956	910030	1	
47524	-1	-1	0	
47525	-1	-1	0	
47526	-1	-1	0	
47527	-1	-1	0	
47528	-1	-1	0	
47529	-1	-1	0	
47530	829982	910035	1	
47531	-1	-1	0	
47532	-1	-1	0	
47533	-1	-1	0	
47534	-1	-1	0	
47535	-1	-1	0	
47536	-1	-1	0	
47537	-1	-1	0	
47538	-1	-1	0	
47539	-1	-1	0	
47540	-1	-1	0	
47541	-1	-1	0	
47542	-1	-1	0	
47543	-1	-1	0	
47544	-1	-1	0	
47545	-1	-1	0	
47546	-1	-1	0	
47547	-1	-1	0	
47548	-1	-1	0	
47549	-1	-1	0	
47550	-1	-1	0	
47551	-1	-1	0	
47552	-1	-1	0	
47553	-1	-1	0	
47554	-1	-1	0	
47555	-1	-1	0	
47556	-1	-1	0	
47557	-1	-1	0	
47558	-1	-1	0	
47559	-1	-1	0	
47560	-1	-1	0	
47561	-1	-1	0	
47562	-1	-1	0	
47563	-1	-1	0	
47564	-1	-1	0	
47565	-1	-1	0	
47566	-1	-1	0	
47567	-1	-1	0	
47568	-1	-1	0	
47569	-1	-1	0	
47570	-1	-1	0	
47571	-1	-1	0	
47572	-1	-1	0	
47573	-1	-1	0	
47574	698743	957401	1	
47575	895123	957402	1	
47576	-1	-1	0	
47577	-1	-1	0	
47578	895138	957405	1	
47579	895141	957406	1	
47580	895153	957407	1	
47581	895164	957408	1	
47582	895165	957409	1	
47583	-1	-1	0	
47584	895177	957411	1	
47585	-1	-1	0	
47586	-1	-1	0	
47587	-1	-1	0	
47588	-1	-1	0	
47589	-1	-1	0	
47590	-1	-1	0	
47591	-1	-1	0	
47592	-1	-1	0	
47593	-1	-1	0	
47594	-1	-1	0	
47595	-1	-1	0	
47596	-1	-1	0	
47597	-1	-1	0	
47598	-1	-1	0	
47599	-1	-1	0	
47600	-1	-1	0	
47601	-1	-1	0	
47602	-1	-1	0	
47603	-1	-1	0	
47604	-1	-1	0	
47605	-1	-1	0	
47606	-1	-1	0	
47607	-1	-1	0	
47608	-1	-1	0	
47609	-1	-1	0	
47610	-1	-1	0	
47611	-1	-1	0	
47612	-1	-1	0	
47613	-1	-1	0	
47614	-1	-1	0	
47615	-1	-1	0	
47616	-1	-1	0	
47617	-1	-1	0	
47618	-1	-1	0	
47619	-1	-1	0	
47620	-1	-1	0	
47621	-1	-1	0	
47622	-1	-1	0	
47623	-1	-1	0	
47624	-1	-1	0	
47625	-1	-1	0	
47626	-1	-1	0	
47627	-1	-1	0	
47628	-1	-1	0	
47629	-1	-1	0	
47630	-1	-1	0	
47631	-1	-1	0	
47632	-1	-1	0	
47633	-1	-1	0	
47634	-1	-1	0	
47635	-1	-1	0	
47636	-1	-1	0	
47637	-1	-1	0	
47638	-1	-1	0	
47639	-1	-1	0	
47640	-1	-1	0	
47641	-1	-1	0	
47642	-1	-1	0	
47643	-1	-1	0	
47644	-1	-1	0	
47645	-1	-1	0	
47646	-1	-1	0	
47647	-1	-1	0	
47648	-1	-1	0	
47649	-1	-1	0	
47650	-1	-1	0	
47651	-1	-1	0	
47652	-1	-1	0	
47653	-1	-1	0	
47654	-1	-1	0	
47655	-1	-1	0	
47656	-1	-1	0	
47657	-1	-1	0	
47658	-1	-1	0	
47659	-1	-1	0	
47660	-1	-1	0	
47661	-1	-1	0	
47662	701486	817356	1	
47663	-1	-1	0	
47664	-1	-1	0	
47665	-1	-1	0	
47666	-1	-1	0	
47667	-1	-1	0	
47668	-1	-1	0	
47669	-1	-1	0	
47670	-1	-1	0	
47671	-1	-1	0	
47672	-1	-1	0	
47673	-1	-1	0	
47674	-1	-1	0	
47675	-1	-1	0	
47676	-1	-1	0	
47677	-1	-1	0	
47678	-1	-1	0	
47679	-1	-1	0	
47680	-1	-1	0	
47681	-1	-1	0	
47682	-1	-1	0	
47683	-1	-1	0	
47684	-1	-1	0	
47685	-1	-1	0	
47686	-1	-1	0	
47687	-1	-1	0	
47688	-1	-1	0	
47689	-1	-1	0	
47690	-1	-1	0	
47691	-1	-1	0	
47692	-1	-1	0	
47693	-1	-1	0	
47694	-1	-1	0	
47695	-1	-1	0	
47696	-1	-1	0	
47697	-1	-1	0	
47698	-1	-1	0	
47699	-1	-1	0	
47700	-1	-1	0	
47701	-1	-1	0	
47702	-1	-1	0	
47703	-1	-1	0	
47704	-1	-1	0	
47705	-1	-1	0	
47706	-1	-1	0	
47707	-1	-1	0	
47708	-1	-1	0	
47709	-1	-1	0	
47710	-1	-1	0	
47711	-1	-1	0	
47712	-1	-1	0	
47713	-1	-1	0	
47714	-1	-1	0	
47715	-1	-1	0	
47716	-1	-1	0	
47717	-1	-1	0	
47718	-1	-1	0	
47719	-1	-1	0	
47720	-1	-1	0	
47721	-1	-1	0	
47722	-1	-1	0	
47723	-1	-1	0	
47724	-1	-1	0	
47725	-1	-1	0	
47726	-1	-1	0	
47727	-1	-1	0	
47728	-1	-1	0	
47729	-1	-1	0	
47730	-1	-1	0	
47731	-1	-1	0	
47732	-1	-1	0	
47733	-1	-1	0	
47734	-1	-1	0	
47735	-1	-1	0	
47736	825032	864975	1	
47737	-1	-1	0	
47738	-1	-1	0	
47739	-1	-1	0	
47740	-1	-1	0	
47741	-1	-1	0	
47742	-1	-1	0	
47743	-1	-1	0	
47744	-1	-1	0	
47745	-1	-1	0	
47746	-1	-1	0	
47747	-1	-1	0	
47748	-1	-1	0	
47749	-1	-1	0	
47750	-1	-1	0	
47751	-1	-1	0	
47752	-1	-1	0	
47753	-1	-1	0	
47754	-1	-1	0	
47755	-1	-1	0	
47756	-1	-1	0	
47757	-1	-1	0	
47758	-1	-1	0	
47759	-1	-1	0	
47760	-1	-1	0	
47761	-1	-1	0	
47762	825078	864983	1	
47763	-1	-1	0	
47764	-1	-1	0	
47765	-1	-1	0	
47766	-1	-1	0	
47767	-1	-1	0	
47768	-1	-1	0	
47769	-1	-1	0	
47770	-1	-1	0	
47771	-1	-1	0	
47772	-1	-1	0	
47773	-1	-1	0	
47774	-1	-1	0	
47775	-1	-1	0	
47776	-1	-1	0	
47777	-1	-1	0	
47778	-1	-1	0	
47779	-1	-1	0	
47780	-1	-1	0	
47781	-1	-1	0	
47782	-1	-1	0	
47783	-1	-1	0	
47784	-1	-1	0	
47785	-1	-1	0	
47786	-1	-1	0	
47787	-1	-1	0	
47788	-1	-1	0	
47789	-1	-1	0	
47790	-1	-1	0	
47791	473261	544888	1	
47792	-1	-1	0	
47793	-1	-1	0	
47794	-1	-1	0	
47795	-1	-1	0	
47796	-1	-1	0	
47797	-1	-1	0	
47798	-1	-1	0	
47799	-1	-1	0	
47800	-1	-1	0	
47801	805872	910281	1	
47802	805873	910282	1	
47803	-1	-1	0	
47804	805886	910284	1	
47805	805908	910285	1	
47806	-1	-1	0	
47807	-1	-1	0	
47808	-1	-1	0	
47809	-1	-1	0	
47810	-1	-1	0	
47811	-1	-1	0	
47812	-1	-1	0	
47813	-1	-1	0	
47814	-1	-1	0	
47815	-1	-1	0	
47816	-1	-1	0	
47817	-1	-1	0	
47818	-1	-1	0	
47819	-1	-1	0	
47820	-1	-1	0	
47821	-1	-1	0	
47822	-1	-1	0	
47823	-1	-1	0	
47824	-1	-1	0	
47825	-1	-1	0	
47826	-1	-1	0	
47827	-1	-1	0	
47828	-1	-1	0	
47829	-1	-1	0	
47830	-1	-1	0	
47831	779340	1051904	1	
47832	779367	1051905	1	
47833	1008512	1051906	1	
47834	1008515	1051907	1	
47835	1008524	1051908	1	
47836	1008528	1051909	1	
47837	-1	-1	0	
47838	-1	-1	0	
47839	743451	957646	1	
47840	1008541	1051912	1	
47841	743503	957648	1	
47842	-1	-1	0	
47843	-1	-1	0	
47844	-1	-1	0	
47845	743524	957651	1	
47846	-1	-1	0	
47847	743536	957652	1	
47848	1008556	1051914	1	
47849	743543	957653	1	
47850	743551	957654	1	
47851	743563	957655	1	
47852	743583	957656	1	
47853	1008559	1051915	1	
47854	-1	-1	0	
47855	362978	494696	1	
47856	-1	-1	0	
47857	1008561	1051916	1	
47858	-1	-1	0	
47859	743675	957661	1	
47860	743681	957662	1	
47861	-1	-1	0	
47862	-1	-1	0	
47863	1008562	1051917	1	
47864	1008567	1051918	1	
47865	-1	-1	0	
47866	1008569	1051919	1	
47867	1008572	1051920	1	
47868	-1	-1	0	
47869	1008576	1051921	1	
47870	1008582	1051922	1	
47871	1008600	1051923	1	
47872	1008603	1051924	1	
47873	1008608	1051925	1	
47874	1008609	1051926	1	
47875	1008613	1051927	1	
47876	1008614	1051928	1	
47877	1008623	1051929	1	
47878	1008633	1051930	1	
47879	1008638	1051931	1	
47880	-1	-1	0	
47881	1008640	1051932	1	
47882	1008645	1051933	1	
47883	-1	-1	0	
47884	1008646	1051934	1	
47885	-1	-1	0	
47886	-1	-1	0	
47887	1008647	1051935	1	
47888	1008652	1051936	1	
47889	1008659	1051937	1	
47890	-1	-1	0	
47891	1008688	1051939	1	
47892	1008697	1051940	1	
47893	1008698	1051941	1	
47894	1008704	1051942	1	
47895	1008705	1051943	1	
47896	1008713	1051944	1	
47897	1008718	1051945	1	
47898	651605	817579	1	
47899	1008719	1051946	1	
47900	-1	-1	0	
47901	-1	-1	0	
47902	651629	817583	1	
47903	-1	-1	0	
47904	1008727	1051949	1	
47905	1008731	1051950	1	
47906	1008732	1051951	1	
47907	1008742	1051952	1	
47908	1008756	1051953	1	
47909	1008762	1051954	1	
47910	-1	-1	0	
47911	1008774	1051955	1	
47912	1008775	1051956	1	
47913	-1	-1	0	
47914	623755	817594	1	
47915	1008792	1051957	1	
47916	1008798	1051958	1	
47917	1008801	1051959	1	
47918	1008805	1051960	1	
47919	1008810	1051961	1	
47920	1008816	1051962	1	
47921	1008818	1051963	1	
47922	1008823	1051964	1	
47923	-1	-1	0	
47924	1008825	1051965	1	
47925	1008826	1051966	1	
47926	1008831	1051967	1	
47927	1008836	1051968	1	
47928	1008840	1051969	1	
47929	-1	-1	0	
47930	1008842	1051970	1	
47931	-1	-1	0	
47932	1008856	1051972	1	
47933	1008860	1051973	1	
47934	1008863	1051974	1	
47935	1008864	1051975	1	
47936	1008875	1051976	1	
47937	-1	-1	0	
47938	-1	-1	0	
47939	1008883	1051978	1	
47940	1008884	1051979	1	
47941	1008888	1051980	1	
47942	1008893	1051981	1	
47943	1008896	1051982	1	
47944	1008898	1051983	1	
47945	1008904	1051984	1	
47946	1008907	1051985	1	
47947	1008908	1051986	1	
47948	1008912	1051987	1	
47949	1008916	1051988	1	
47950	-1	-1	0	
47951	-1	-1	0	
47952	1008931	1051991	1	
47953	-1	-1	0	
47954	1008932	1051992	1	
47955	1008938	1051993	1	
47956	1008947	1051994	1	
47957	1008949	1051995	1	
47958	1008951	1051996	1	
47959	1008952	1051997	1	
47960	1008962	1051998	1	
47961	1008963	1051999	1	
47962	1008964	1052000	1	
47963	-1	-1	0	
47964	1008966	1052001	1	
47965	-1	-1	0	
47966	1008970	1052002	1	
47967	1008972	1052003	1	
47968	1008974	1052004	1	
47969	-1	-1	0	
47970	-1	-1	0	
47971	-1	-1	0	
47972	1008985	1052006	1	
47973	1008990	1052007	1	
47974	1008992	1052008	1	
47975	1008993	1052009	1	
47976	-1	-1	0	
47977	1009000	1052011	1	
47978	-1	-1	0	
47979	-1	-1	0	
47980	1009014	1052013	1	
47981	1009016	1052014	1	
47982	1009021	1052015	1	
47983	1009022	1052016	1	
47984	1009023	1052017	1	
47985	1009026	1052018	1	
47986	1009029	1052019	1	
47987	1009030	1052020	1	
47988	-1	-1	0	
47989	1009032	1052022	1	
47990	-1	-1	0	
47991	-1	-1	0	
47992	1009041	1052024	1	
47993	1009043	1052025	1	
47994	-1	-1	0	
47995	705121	817673	1	
47996	1009047	1052026	1	
47997	1009064	1052027	1	
47998	1009066	1052028	1	
47999	1009073	1052029	1	
48000	1009074	1052030	1	
48001	-1	-1	0	
48002	1009079	1052031	1	
48003	1009083	1052032	1	
48004	-1	-1	0	
48005	705200	817683	1	
48006	1009088	1052033	1	
48007	705231	817685	1	
48008	-1	-1	0	
48009	705257	817687	1	
48010	1009097	1052034	1	
48011	1009101	1052035	1	
48012	-1	-1	0	
48013	1009111	1052037	1	
48014	705312	817692	1	
48015	1009112	1052038	1	
48016	-1	-1	0	
48017	705335	817695	1	
48018	1009115	1052040	1	
48019	1009116	1052041	1	
48020	-1	-1	0	
48021	705357	817699	1	
48022	1009118	1052042	1	
48023	1009119	1052043	1	
48024	1009125	1052044	1	
48025	705369	817703	1	
48026	1009126	1052045	1	
48027	-1	-1	0	
48028	-1	-1	0	
48029	1009127	1052046	1	
48030	607267	773842	1	
48031	1009133	1052047	1	
48032	705386	817706	1	
48033	-1	-1	0	
48034	1009141	1052049	1	
48035	1009143	1052050	1	
48036	607325	773848	1	
48037	1009148	1052051	1	
48038	1009151	1052052	1	
48039	-1	-1	0	
48040	1009163	1052053	1	
48041	1009164	1052054	1	
48042	-1	-1	0	
48043	1009169	1052055	1	
48044	-1	-1	0	
48045	-1	-1	0	
48046	1009170	1052056	1	
48047	-1	-1	0	
48048	474339	545122	1	
48049	1009172	1052057	1	
48050	949457	1005772	1	
48051	1009173	1052058	1	
48052	474366	545126	1	
48053	650398	773860	1	
48054	1009174	1052059	1	
48055	-1	-1	0	
48056	1009186	1052060	1	
48057	1009189	1052061	1	
48058	1009190	1052062	1	
48059	650431	773866	1	
48060	1009193	1052063	1	
48061	949462	1005774	1	
48062	1009194	1052064	1	
48063	1009195	1052065	1	
48064	1009196	1052066	1	
48065	1009200	1052067	1	
48066	-1	-1	0	
48067	1009206	1052068	1	
48068	1009210	1052069	1	
48069	949470	1005776	1	
48070	949481	1005777	1	
48071	650564	773875	1	
48072	1009211	1052070	1	
48073	949487	1005778	1	
48074	1009213	1052071	1	
48075	1009215	1052072	1	
48076	650604	773879	1	
48077	1009225	1052073	1	
48078	1009227	1052074	1	
48079	1009232	1052075	1	
48080	1009234	1052076	1	
48081	650627	773884	1	
48082	1009235	1052077	1	
48083	949493	1005779	1	
48084	472556	817728	1	
48085	1009237	1052078	1	
48086	-1	-1	0	
48087	-1	-1	0	
48088	1009244	1052079	1	
48089	-1	-1	0	
48090	650664	773893	1	
48091	-1	-1	0	
48092	-1	-1	0	
48093	1009252	1052080	1	
48094	650676	773897	1	
48095	1009257	1052081	1	
48096	-1	-1	0	
48097	-1	-1	0	
48098	1009259	1052082	1	
48099	-1	-1	0	
48100	1009262	1052083	1	
48101	1009264	1052084	1	
48102	650736	773905	1	
48103	-1	-1	0	
48104	1009270	1052085	1	
48105	1009272	1052086	1	
48106	-1	-1	0	
48107	-1	-1	0	
48108	1009274	1052087	1	
48109	-1	-1	0	
48110	452273	817739	1	
48111	1009276	1052088	1	
48112	1009278	1052089	1	
48113	-1	-1	0	
48114	-1	-1	0	
48115	-1	-1	0	
48116	1009281	1052090	1	
48117	-1	-1	0	
48118	1009288	1052091	1	
48119	452370	817744	1	
48120	1009289	1052092	1	
48121	1009290	1052093	1	
48122	1009295	1052094	1	
48123	1009305	1052095	1	
48124	1009309	1052096	1	
48125	1009310	1052097	1	
48126	1009311	1052098	1	
48127	-1	-1	0	
48128	1009314	1052100	1	
48129	1009318	1052101	1	
48130	1009324	1052102	1	
48131	-1	-1	0	
48132	1009332	1052104	1	
48133	1009340	1052105	1	
48134	1009345	1052106	1	
48135	-1	-1	0	
48136	1009348	1052107	1	
48137	1009353	1052108	1	
48138	1009373	1052109	1	
48139	483359	817754	1	
48140	-1	-1	0	
48141	-1	-1	0	
48142	1009386	1052112	1	
48143	1009388	1052113	1	
48144	-1	-1	0	
48145	1009393	1052114	1	
48146	-1	-1	0	
48147	1009394	1052115	1	
48148	1009395	1052116	1	
48149	-1	-1	0	
48150	1009397	1052117	1	
48151	-1	-1	0	
48152	-1	-1	0	
48153	-1	-1	0	
48154	1009398	1052118	1	
48155	-1	-1	0	
48156	674271	773956	1	
48157	351149	1052119	1	
48158	351265	1052120	1	
48159	483531	817761	1	
48160	351332	1052121	1	
48161	674288	773961	1	
48162	-1	-1	0	
48163	110989	1052123	1	
48164	111006	1052124	1	
48165	373746	1052125	1	
48166	-1	-1	0	
48167	374007	1052126	1	
48168	374012	1052127	1	
48169	199463	1052128	1	
48170	-1	-1	0	
48171	741803	910553	1	
48172	-1	-1	0	
48173	-1	-1	0	
48174	669362	910554	1	
48175	-1	-1	0	
48176	483806	817769	1	
48177	-1	-1	0	
48178	483850	817771	1	
48179	743249	910556	1	
48180	651310	1052131	1	
48181	-1	-1	0	
48182	-1	-1	0	
48183	651563	1052133	1	
48184	-1	-1	0	
48185	-1	-1	0	
48186	484015	817775	1	
48187	-1	-1	0	
48188	674431	773986	1	
48189	-1	-1	0	
48190	677960	1052135	1	
48191	677975	1052136	1	
48192	-1	-1	0	
48193	-1	-1	0	
48194	678114	1052138	1	
48195	-1	-1	0	
48196	678125	1052139	1	
48197	-1	-1	0	
48198	-1	-1	0	
48199	567634	1052141	1	
48200	-1	-1	0	
48201	567686	1052143	1	
48202	567714	1052144	1	
48203	-1	-1	0	
48204	484107	817782	1	
48205	-1	-1	0	
48206	567722	1052145	1	
48207	674511	774001	1	
48208	-1	-1	0	
48209	-1	-1	0	
48210	-1	-1	0	
48211	567799	1052147	1	
48212	484132	817784	1	
48213	868124	957910	1	
48214	868126	957911	1	
48215	567923	1052148	1	
48216	-1	-1	0	
48217	-1	-1	0	
48218	674555	774012	1	
48219	868150	957913	1	
48220	-1	-1	0	
48221	868159	957914	1	
48222	604752	1052150	1	
48223	604830	1052151	1	
48224	868177	957917	1	
48225	604926	1052152	1	
48226	604964	1052153	1	
48227	612496	1052154	1	
48228	612524	1052155	1	
48229	612536	1052156	1	
48230	496455	817793	1	
48231	-1	-1	0	
48232	868197	957921	1	
48233	-1	-1	0	
48234	-1	-1	0	
48235	612549	1052157	1	
48236	-1	-1	0	
48237	674625	774031	1	
48238	634847	1052159	1	
48239	967657	1052160	1	
48240	967658	1052161	1	
48241	967670	1052162	1	
48242	967677	1052163	1	
48243	967678	1052164	1	
48244	-1	-1	0	
48245	674672	774039	1	
48246	-1	-1	0	
48247	967683	1052165	1	
48248	638091	817800	1	
48249	638097	817801	1	
48250	967685	1052166	1	
48251	967690	1052167	1	
48252	674698	774046	1	
48253	-1	-1	0	
48254	967699	1052168	1	
48255	967705	1052169	1	
48256	-1	-1	0	
48257	967707	1052170	1	
48258	967719	1052171	1	
48259	638116	817804	1	
48260	967736	1052172	1	
48261	-1	-1	0	
48262	967744	1052174	1	
48263	-1	-1	0	
48264	967748	1052176	1	
48265	-1	-1	0	
48266	-1	-1	0	
48267	-1	-1	0	
48268	967773	1052178	1	
48269	-1	-1	0	
48270	967785	1052179	1	
48271	967788	1052180	1	
48272	555528	774066	1	
48273	555548	774067	1	
48274	-1	-1	0	
48275	638238	817809	1	
48276	967795	1052181	1	
48277	-1	-1	0	
48278	967796	1052182	1	
48279	-1	-1	0	
48280	-1	-1	0	
48281	967802	1052183	1	
48282	967810	1052184	1	
48283	967818	1052185	1	
48284	967823	1052186	1	
48285	967827	1052187	1	
48286	967835	1052188	1	
48287	967837	1052189	1	
48288	967845	1052190	1	
48289	967848	1052191	1	
48290	967851	1052192	1	
48291	566556	774085	1	
48292	566578	774086	1	
48293	967855	1052193	1	
48294	967865	1052194	1	
48295	967871	1052195	1	
48296	-1	-1	0	
48297	967877	1052197	1	
48298	588961	774092	1	
48299	967878	1052198	1	
48300	967879	1052199	1	
48301	967880	1052200	1	
48302	-1	-1	0	
48303	967882	1052202	1	
48304	967892	1052203	1	
48305	967893	1052204	1	
48306	589099	774100	1	
48307	967894	1052205	1	
48308	967897	1052206	1	
48309	967905	1052207	1	
48310	967915	1052208	1	
48311	967916	1052209	1	
48312	589190	774106	1	
48313	-1	-1	0	
48314	967919	1052210	1	
48315	967936	1052211	1	
48316	967953	1052212	1	
48317	-1	-1	0	
48318	967960	1052213	1	
48319	967974	1052214	1	
48320	967978	1052215	1	
48321	967991	1052216	1	
48322	967999	1052217	1	
48323	-1	-1	0	
48324	825957	865207	1	
48325	968001	1052218	1	
48326	968003	1052219	1	
48327	968005	1052220	1	
48328	-1	-1	0	
48329	968012	1052221	1	
48330	968015	1052222	1	
48331	968017	1052223	1	
48332	968023	1052224	1	
48333	968027	1052225	1	
48334	968031	1052226	1	
48335	825976	865211	1	
48336	968035	1052227	1	
48337	968041	1052228	1	
48338	968043	1052229	1	
48339	671782	817829	1	
48340	968044	1052230	1	
48341	968052	1052231	1	
48342	825989	865217	1	
48343	-1	-1	0	
48344	968053	1052232	1	
48345	-1	-1	0	
48346	968056	1052233	1	
48347	968069	1052234	1	
48348	-1	-1	0	
48349	480378	774142	1	
48350	480384	774143	1	
48351	968076	1052235	1	
48352	-1	-1	0	
48353	968086	1052237	1	
48354	968091	1052238	1	
48355	968093	1052239	1	
48356	671910	817837	1	
48357	671911	817838	1	
48358	968094	1052240	1	
48359	968095	1052241	1	
48360	968103	1052242	1	
48361	968106	1052243	1	
48362	968112	1052244	1	
48363	968119	1052245	1	
48364	-1	-1	0	
48365	968127	1052247	1	
48366	968128	1052248	1	
48367	-1	-1	0	
48368	968134	1052249	1	
48369	968142	1052250	1	
48370	-1	-1	0	
48371	968146	1052252	1	
48372	968152	1052253	1	
48373	968154	1052254	1	
48374	968166	1052255	1	
48375	968179	1052256	1	
48376	968183	1052257	1	
48377	968188	1052258	1	
48378	-1	-1	0	
48379	968195	1052260	1	
48380	968196	1052261	1	
48381	968197	1052262	1	
48382	968198	1052263	1	
48383	968204	1052264	1	
48384	968217	1052265	1	
48385	-1	-1	0	
48386	968237	1052267	1	
48387	672135	817866	1	
48388	968249	1052268	1	
48389	968256	1052269	1	
48390	968258	1052270	1	
48391	968274	1052271	1	
48392	968276	1052272	1	
48393	968285	1052273	1	
48394	968299	1052274	1	
48395	968309	1052275	1	
48396	968311	1052276	1	
48397	-1	-1	0	
48398	968318	1052277	1	
48399	968323	1052278	1	
48400	968326	1052279	1	
48401	968332	1052280	1	
48402	968342	1052281	1	
48403	968348	1052282	1	
48404	968350	1052283	1	
48405	968353	1052284	1	
48406	968357	1052285	1	
48407	658631	817886	1	
48408	658632	817887	1	
48409	968358	1052286	1	
48410	-1	-1	0	
48411	658662	817890	1	
48412	968366	1052287	1	
48413	968369	1052288	1	
48414	968372	1052289	1	
48415	968377	1052290	1	
48416	968381	1052291	1	
48417	968403	1052292	1	
48418	968406	1052293	1	
48419	968407	1052294	1	
48420	968410	1052295	1	
48421	968412	1052296	1	
48422	968417	1052297	1	
48423	968425	1052298	1	
48424	968434	1052299	1	
48425	968441	1052300	1	
48426	968443	1052301	1	
48427	968451	1052302	1	
48428	968457	1052303	1	
48429	968527	1052304	1	
48430	968530	1052305	1	
48431	968531	1052306	1	
48432	867549	1052307	1	
48433	-1	-1	0	
48434	867568	1052308	1	
48435	-1	-1	0	
48436	867581	1052310	1	
48437	887371	1052311	1	
48438	887372	1052312	1	
48439	887374	1052313	1	
48440	887393	1052314	1	
48441	887416	1052315	1	
48442	887419	1052316	1	
48443	887421	1052317	1	
48444	887442	1052318	1	
48445	887445	1052319	1	
48446	-1	-1	0	
48447	887464	1052321	1	
48448	887474	1052322	1	
48449	887480	1052323	1	
48450	969577	1052324	1	
48451	969579	1052325	1	
48452	969580	1052326	1	
48453	969582	1052327	1	
48454	969583	1052328	1	
48455	969596	1052329	1	
48456	969601	1052330	1	
48457	969604	1052331	1	
48458	969621	1052332	1	
48459	969630	1052333	1	
48460	969638	1052334	1	
48461	969643	1052335	1	
48462	-1	-1	0	
48463	969663	1052337	1	
48464	969666	1052338	1	
48465	969673	1052339	1	
48466	969675	1052340	1	
48467	969684	1052341	1	
48468	-1	-1	0	
48469	969719	1052343	1	
48470	969723	1052344	1	
48471	969725	1052345	1	
48472	969727	1052346	1	
48473	969730	1052347	1	
48474	969733	1052348	1	
48475	969739	1052349	1	
48476	969745	1052350	1	
48477	969750	1052351	1	
48478	969751	1052352	1	
48479	969757	1052353	1	
48480	969760	1052354	1	
48481	969762	1052355	1	
48482	969772	1052356	1	
48483	969776	1052357	1	
48484	969782	1052358	1	
48485	969792	1052359	1	
48486	969793	1052360	1	
48487	969794	1052361	1	
48488	-1	-1	0	
48489	969805	1052363	1	
48490	969829	1052364	1	
48491	969835	1052365	1	
48492	969840	1052366	1	
48493	969841	1052367	1	
48494	969849	1052368	1	
48495	969868	1052369	1	
48496	969871	1052370	1	
48497	969872	1052371	1	
48498	969876	1052372	1	
48499	969877	1052373	1	
48500	969879	1052374	1	
48501	-1	-1	0	
48502	969884	1052376	1	
48503	969889	1052377	1	
48504	969898	1052378	1	
48505	969903	1052379	1	
48506	969910	1052380	1	
48507	969914	1052381	1	
48508	969918	1052382	1	
48509	-1	-1	0	
48510	969935	1052384	1	
48511	969939	1052385	1	
48512	969942	1052386	1	
48513	969975	1052387	1	
48514	969988	1052388	1	
48515	969997	1052389	1	
48516	970000	1052390	1	
48517	970016	1052391	1	
48518	970018	1052392	1	
48519	970019	1052393	1	
48520	970020	1052394	1	
48521	970021	1052395	1	
48522	970022	1052396	1	
48523	970024	1052397	1	
48524	970027	1052398	1	
48525	970040	1052399	1	
48526	970043	1052400	1	
48527	970047	1052401	1	
48528	970048	1052402	1	
48529	970049	1052403	1	
48530	553152	634777	1	
48531	970058	1052404	1	
48532	970067	1052405	1	
48533	-1	-1	0	
48534	970070	1052407	1	
48535	-1	-1	0	
48536	970075	1052408	1	
